date	label	depth	Chl-Flu	temperature	salinity	sigmaT	Chl-a	EC	DO	voltage	density	turbidity	DO_mgL	EC25	ORP	pH	PAR
2025-12-03	2025-12-O-s5	30.500	2.02	13.757	33.775	25.291	2.02	40.405	94.72	8.36	1025.428	0.71	7.956	53682.836			
2025-12-03	2025-12-O-s5	31.000	1.07	13.760	33.775	25.290	1.07	40.408	94.75	8.36	1025.429	0.59	7.958	53682.371			
2025-12-03	2025-12-O-s5	31.500	1.76	13.761	33.772	25.288	1.76	40.407	94.77	8.37	1025.429	0.56	7.959	53678.660			
2025-12-03	2025-12-O-s5	32.000	2.44	13.762	33.775	25.290	2.44	40.410	94.62	8.39	1025.433	0.58	7.947	53682.506			
2025-12-03	2025-12-O-s5	32.500	1.25	13.762	33.774	25.289	1.25	40.409	94.67	8.36	1025.435	0.60	7.950	53681.242			
2025-12-03	2025-12-O-s5	33.000	1.40	13.763	33.776	25.291	1.40	40.413	94.55	8.36	1025.439	0.59	7.941	53684.584			
2025-12-03	2025-12-O-s5	33.500	1.70	13.764	33.776	25.290	1.70	40.413	94.59	8.37	1025.440	0.66	7.943	53683.876			
2025-12-03	2025-12-O-s5	34.000	1.47	13.766	33.779	25.292	1.47	40.418	94.57	8.37	1025.444	0.56	7.941	53687.435			
2025-12-03	2025-12-O-s5	34.500	1.80	13.767	33.790	25.300	1.80	40.432	94.60	8.37	1025.455	0.49	7.943	53703.529			
2025-12-03	2025-12-O-s5	35.000	1.38	13.771	33.809	25.314	1.38	40.457	94.63	8.38	1025.471	0.49	7.943	53729.687			
2025-12-03	2025-12-O-s5	35.500	1.56	13.778	33.832	25.331	1.56	40.488	94.52	8.37	1025.490	0.47	7.932	53760.628			
2025-12-03	2025-12-O-s5	36.000	1.06	13.779	33.842	25.338	1.06	40.499	94.24	8.37	1025.500	0.55	7.908	53774.681			
2025-12-03	2025-12-O-s5	36.500	0.90	13.776	33.842	25.339	0.90	40.497	94.18	8.37	1025.503	0.54	7.903	53776.293			
2025-12-03	2025-12-O-s5	37.000	1.73	13.776	33.844	25.340	1.73	40.499	93.96	8.37	1025.506	1.31	7.885	53779.436			
2025-12-03	2025-12-O-s5	37.500	1.42	13.779	33.845	25.340	1.42	40.503	93.71	8.38	1025.509	1.99	7.863	53779.878			
2025-12-03	2025-12-O-s5	38.000	1.89	13.780	33.846	25.341	1.89	40.507	93.33	8.38	1025.512	2.59	7.831	53781.777			
2025-12-03	2025-12-O-s5	38.500	1.38	13.784	33.845	25.340	1.38	40.509	92.96	8.37	1025.512	2.85	7.800	53779.414			
2025-12-03	2025-12-O-s5	39.000	110.85	13.794	32.733	24.478	110.85	39.323	92.07	8.39	1024.653	1033.78	7.779	52189.506			
2025-12-03	2025-12-O-s6	0.000	1.25	13.596	33.706	25.271	1.25	40.166	101.29	8.44	1025.271	0.26	8.546	53617.925			
2025-12-03	2025-12-O-s6	0.500	1.23	13.619	33.715	25.273	1.23	40.198	100.62	8.38	1025.275	0.26	8.481	53623.929			
2025-12-03	2025-12-O-s6	1.000	1.17	13.626	33.724	25.279	1.17	40.214	100.80	8.36	1025.283	0.26	8.494	53634.994			
2025-12-03	2025-12-O-s6	1.500	1.11	13.627	33.725	25.279	1.11	40.216	100.80	8.38	1025.286	0.27	8.493	53636.583			
2025-12-03	2025-12-O-s6	2.000	1.56	13.630	33.724	25.278	1.56	40.217	100.70	8.37	1025.287	0.25	8.484	53633.853			
2025-12-03	2025-12-O-s6	2.500	1.42	13.630	33.724	25.277	1.42	40.218	100.64	8.39	1025.288	0.23	8.479	53633.470			
2025-12-03	2025-12-O-s6	3.000	1.09	13.630	33.724	25.277	1.09	40.218	100.55	8.35	1025.291	0.25	8.471	53634.278			
2025-12-03	2025-12-O-s6	3.500	1.40	13.629	33.723	25.277	1.40	40.217	100.45	8.38	1025.293	0.23	8.462	53633.680			
2025-12-03	2025-12-O-s6	4.000	1.21	13.628	33.725	25.279	1.21	40.217	100.56	8.37	1025.296	0.29	8.474	53636.748			
2025-12-03	2025-12-O-s6	4.500	1.63	13.629	33.724	25.278	1.63	40.218	100.43	8.36	1025.298	0.20	8.461	53635.922			
2025-12-03	2025-12-O-s6	5.000	1.20	13.628	33.726	25.279	1.20	40.219	100.36	8.39	1025.302	0.21	8.454	53638.822			
2025-12-03	2025-12-O-s6	5.500	1.13	13.631	33.723	25.276	1.13	40.219	100.21	8.38	1025.301	0.44	8.442	53633.415			
2025-12-03	2025-12-O-s6	6.000	1.55	13.629	33.726	25.279	1.55	40.220	100.12	8.38	1025.306	0.50	8.435	53638.569			
2025-12-03	2025-12-O-s6	6.500	1.29	13.628	33.725	25.278	1.29	40.219	100.16	8.37	1025.308	0.21	8.438	53638.108			
2025-12-03	2025-12-O-s6	7.000	1.18	13.629	33.725	25.278	1.18	40.219	100.11	8.38	1025.310	0.21	8.434	53637.776			
2025-12-03	2025-12-O-s6	7.500	1.26	13.629	33.723	25.277	1.26	40.219	99.98	8.37	1025.311	0.23	8.423	53636.209			
2025-12-03	2025-12-O-s6	8.000	1.13	13.629	33.723	25.277	1.13	40.218	100.07	8.39	1025.312	0.20	8.430	53635.570			
2025-12-03	2025-12-O-s6	8.500	1.56	13.631	33.720	25.275	1.56	40.218	99.90	8.37	1025.313	0.25	8.416	53632.189			
2025-12-03	2025-12-O-s6	9.000	1.59	13.628	33.724	25.278	1.59	40.219	100.06	8.38	1025.318	0.27	8.429	53638.666			
2025-12-03	2025-12-O-s6	9.500	1.40	13.630	33.722	25.276	1.40	40.219	99.99	8.37	1025.319	0.23	8.423	53635.484			
2025-12-03	2025-12-O-s6	10.000	1.29	13.628	33.723	25.277	1.29	40.219	99.93	8.39	1025.322	0.25	8.418	53638.016			
2025-12-03	2025-12-O-s6	10.500	1.29	13.630	33.720	25.275	1.29	40.217	99.99	8.38	1025.322	0.23	8.424	53633.776			
2025-12-03	2025-12-O-s6	11.000	0.95	13.630	33.722	25.276	0.95	40.220	100.05	8.39	1025.325	0.20	8.429	53636.373			
2025-12-03	2025-12-O-s6	11.500	1.82	13.629	33.723	25.277	1.82	40.219	99.96	8.36	1025.328	0.23	8.421	53637.572			
2025-12-03	2025-12-O-s6	12.000	1.42	13.630	33.722	25.276	1.42	40.220	99.89	8.38	1025.329	0.25	8.414	53636.198			
2025-12-03	2025-12-O-s6	12.500	1.33	13.630	33.722	25.276	1.33	40.221	99.84	8.38	1025.332	0.23	8.411	53636.904			
2025-12-03	2025-12-O-s6	13.000	1.37	13.630	33.722	25.276	1.37	40.221	99.83	8.38	1025.335	0.21	8.410	53637.866			
2025-12-03	2025-12-O-s6	13.500	1.23	13.631	33.722	25.276	1.23	40.221	99.78	8.38	1025.336	0.23	8.406	53637.153			
2025-12-03	2025-12-O-s6	14.000	1.30	13.630	33.722	25.276	1.30	40.222	99.86	8.37	1025.339	0.18	8.412	53638.365			
2025-12-03	2025-12-O-s6	14.500	1.00	13.630	33.722	25.276	1.00	40.221	99.79	8.37	1025.341	0.22	8.406	53638.026			
2025-12-03	2025-12-O-s6	15.000	1.23	13.632	33.725	25.278	1.23	40.226	99.76	8.38	1025.345	0.21	8.403	53641.836			
2025-12-03	2025-12-O-s6	15.500	1.23	13.635	33.723	25.275	1.23	40.227	99.83	8.38	1025.345	0.22	8.408	53637.809			
2025-12-03	2025-12-O-s6	16.000	1.24	13.635	33.723	25.275	1.24	40.227	99.69	8.38	1025.347	0.22	8.396	53638.391			
2025-12-03	2025-12-O-s6	16.500	1.23	13.635	33.722	25.275	1.23	40.227	99.65	8.38	1025.349	0.26	8.393	53638.067			
2025-12-03	2025-12-O-s6	17.000	1.31	13.636	33.721	25.274	1.31	40.226	99.62	8.35	1025.350	0.22	8.392	53635.959			
2025-12-03	2025-12-O-s6	17.500	1.21	13.636	33.721	25.274	1.21	40.227	99.78	8.38	1025.353	0.25	8.404	53636.772			
2025-12-03	2025-12-O-s6	18.000	1.17	13.638	33.724	25.275	1.17	40.232	99.61	8.38	1025.356	0.21	8.389	53639.799			
2025-12-03	2025-12-O-s6	18.500	1.00	13.638	33.719	25.272	1.00	40.228	99.51	8.38	1025.355	0.22	8.381	53633.664			
2025-12-03	2025-12-O-s6	19.000	1.13	13.640	33.726	25.277	1.13	40.237	99.49	8.37	1025.362	0.26	8.379	53643.551			
2025-12-03	2025-12-O-s6	19.500	1.21	13.642	33.724	25.275	1.21	40.237	99.40	8.36	1025.362	0.20	8.371	53640.101			
2025-12-03	2025-12-O-s6	20.000	0.97	13.641	33.724	25.275	0.97	40.236	99.42	8.37	1025.365	0.21	8.373	53641.195			
2025-12-03	2025-12-O-s6	20.500	1.13	13.644	33.725	25.275	1.13	40.240	99.39	8.38	1025.367	0.23	8.371	53641.745			
2025-12-03	2025-12-O-s6	21.000	1.35	13.642	33.725	25.275	1.35	40.238	99.31	8.37	1025.370	0.27	8.364	53641.994			
2025-12-03	2025-12-O-s6	21.500	1.30	13.642	33.728	25.278	1.30	40.242	99.39	8.38	1025.374	0.21	8.370	53646.539			
2025-12-03	2025-12-O-s6	22.000	1.45	13.644	33.726	25.276	1.45	40.242	99.23	8.37	1025.375	0.25	8.356	53643.769			
2025-12-03	2025-12-O-s6	22.500	1.32	13.641	33.722	25.274	1.32	40.235	99.31	8.39	1025.375	0.21	8.363	53639.737			
2025-12-03	2025-12-O-s6	23.000	1.37	13.643	33.727	25.278	1.37	40.243	99.34	8.38	1025.381	0.22	8.366	53646.949			
2025-12-03	2025-12-O-s6	23.500	1.22	13.645	33.728	25.277	1.22	40.246	99.38	8.38	1025.383	0.21	8.368	53646.599			
2025-12-03	2025-12-O-s6	24.000	1.28	13.648	33.733	25.281	1.28	40.254	99.29	8.37	1025.389	0.23	8.360	53653.946			
2025-12-03	2025-12-O-s6	24.500	1.44	13.653	33.734	25.281	1.44	40.261	99.10	8.37	1025.391	0.29	8.343	53653.994			
2025-12-03	2025-12-O-s6	25.000	1.09	13.669	33.735	25.278	1.09	40.276	99.20	8.38	1025.390	0.22	8.349	53650.359			
2025-12-03	2025-12-O-s6	25.500	1.19	13.676	33.741	25.281	1.19	40.289	99.10	8.39	1025.396	0.22	8.340	53656.917			
2025-12-03	2025-12-O-s6	26.000	1.15	13.675	33.741	25.281	1.15	40.289	98.92	8.35	1025.398	0.22	8.324	53657.393			
2025-12-03	2025-12-O-s6	26.500	0.98	13.674	33.741	25.282	0.98	40.289	98.73	8.37	1025.401	0.21	8.308	53658.600			
2025-12-03	2025-12-O-s6	27.000	1.42	13.677	33.751	25.288	1.42	40.302	98.90	8.38	1025.410	0.25	8.321	53671.437			
2025-12-03	2025-12-O-s6	27.500	1.55	13.685	33.750	25.286	1.55	40.308	98.79	8.35	1025.409	0.25	8.311	53667.646			
2025-12-03	2025-12-O-s6	28.000	1.65	13.686	33.753	25.288	1.65	40.314	98.70	8.38	1025.414	0.23	8.303	53672.558			
2025-12-03	2025-12-O-s6	28.500	1.45	13.707	33.766	25.294	1.45	40.348	98.62	8.38	1025.422	0.32	8.292	53685.242			
2025-12-03	2025-12-O-s6	29.000	1.45	13.719	33.763	25.290	1.45	40.356	98.49	8.37	1025.420	0.28	8.279	53677.667			
2025-12-03	2025-12-O-s6	29.500	0.99	13.720	33.764	25.290	0.99	40.358	98.36	8.38	1025.422	0.22	8.267	53678.691			
2025-12-03	2025-12-O-s6	30.000	1.18	13.721	33.766	25.291	1.18	40.361	98.12	8.38	1025.426	0.22	8.247	53681.111			
2025-12-03	2025-12-O-s6	30.500	1.26	13.720	33.767	25.293	1.26	40.362	98.12	8.38	1025.429	0.27	8.248	53683.925			
2025-12-03	2025-12-O-s6	31.000	1.09	13.718	33.771	25.295	1.09	40.363	98.01	8.38	1025.435	0.31	8.239	53689.427			
2025-12-03	2025-12-O-s6	31.500	1.12	13.719	33.784	25.305	1.12	40.378	97.89	8.37	1025.447	0.31	8.227	53707.850			
2025-12-03	2025-12-O-s6	32.000	1.11	13.729	33.800	25.316	1.11	40.406	97.83	8.37	1025.459	0.36	8.220	53728.146			
2025-12-03	2025-12-O-s6	32.500	1.41	13.736	33.800	25.314	1.41	40.413	97.64	8.37	1025.460	0.53	8.203	53726.141			
2025-12-03	2025-12-O-s6	33.000	1.13	13.737	33.799	25.314	1.13	40.412	97.33	8.37	1025.462	0.34	8.177	53725.277			
2025-12-03	2025-12-O-s6	33.500	1.19	13.739	33.806	25.318	1.19	40.421	97.25	8.36	1025.469	0.38	8.169	53734.201			
2025-12-03	2025-12-O-s6	34.000	1.32	13.747	33.819	25.327	1.32	40.444	96.98	8.37	1025.480	0.55	8.145	53751.409			
2025-12-03	2025-12-O-s6	34.500	1.29	13.759	33.822	25.327	1.29	40.459	96.84	8.38	1025.482	0.67	8.130	53752.368			
2025-12-03	2025-12-O-s6	35.000	1.23	13.763	33.826	25.329	1.23	40.466	96.51	8.37	1025.486	0.81	8.102	53756.051			
2025-12-03	2025-12-O-s6	35.500	2.59	13.766	33.828	25.330	2.59	40.472	96.22	8.36	1025.489	1.08	8.077	53758.236			
2025-12-03	2025-12-O-s6	36.000	0.99	13.768	33.828	25.330	0.99	40.475	95.86	8.38	1025.491	1.03	8.047	53758.656			
2025-12-03	2025-12-O-s6	36.500	1.05	13.768	33.828	25.329	1.05	40.474	95.66	8.36	1025.493	1.18	8.030	53758.133			
2025-12-03	2025-12-O-s6	37.000	1.19	13.768	33.830	25.331	1.19	40.477	95.52	8.35	1025.497	1.19	8.018	53761.558			
2025-12-03	2025-12-O-s6	37.500	1.48	13.772	33.831	25.331	1.48	40.482	95.29	8.37	1025.499	1.50	7.998	53761.891			
2025-12-03	2025-12-O-s6	38.000	1.40	13.774	33.831	25.331	1.40	40.485	95.11	8.38	1025.501	1.66	7.983	53761.973			
2025-12-03	2025-12-O-s6	38.500	1.37	13.775	33.830	25.330	1.37	40.485	94.77	8.37	1025.503	1.95	7.954	53760.813			
2025-12-03	2025-12-O-s6	39.000	1.79	13.776	33.831	25.330	1.79	40.487	94.55	8.37	1025.505	2.01	7.935	53761.472			
2025-12-03	2025-12-O-s6	39.500	1.43	13.777	33.833	25.332	1.43	40.491	94.36	8.38	1025.509	2.04	7.919	53765.198			
2025-12-03	2025-12-O-s6	40.000	1.76	13.777	33.836	25.334	1.76	40.494	94.20	8.38	1025.513	2.16	7.906	53769.033			
2025-12-03	2025-12-O-s6	40.500	2.05	13.779	33.837	25.334	2.05	40.496	94.00	8.37	1025.516	2.57	7.889	53770.180			
2025-12-03	2025-12-O-s6	41.000	1.86	13.781	33.838	25.335	1.86	40.500	93.77	8.37	1025.519	3.99	7.869	53771.597			
2025-12-03	2025-12-O-s6	41.500	1.83	13.783	33.840	25.336	1.83	40.503	93.44	8.38	1025.522	5.67	7.841	53773.568			
2025-12-03	2025-12-O-s7	0.000	1.38	13.636	33.738	25.287	1.38	40.237	101.94	8.44	1025.287	0.25	8.593	53650.302			
2025-12-03	2025-12-O-s7	0.500	1.73	13.653	33.737	25.283	1.73	40.253	101.11	8.36	1025.285	0.22	8.517	53643.825			
2025-12-03	2025-12-O-s7	1.000	1.19	13.651	33.740	25.285	1.19	40.254	101.01	8.38	1025.290	0.25	8.507	53648.828			
2025-12-03	2025-12-O-s7	1.500	1.63	13.648	33.743	25.289	1.63	40.256	100.99	8.38	1025.295	0.25	8.504	53655.113			
2025-12-03	2025-12-O-s7	2.000	2.04	13.650	33.741	25.287	2.04	40.255	100.96	8.39	1025.296	0.26	8.502	53651.808			
2025-12-03	2025-12-O-s7	2.500	2.04	13.647	33.741	25.287	2.04	40.252	100.93	8.38	1025.298	0.29	8.499	53652.436			
2025-12-03	2025-12-O-s7	3.000	1.30	13.646	33.742	25.288	1.30	40.252	100.85	8.39	1025.302	0.22	8.493	53655.006			
2025-12-03	2025-12-O-s7	3.500	1.23	13.645	33.743	25.289	1.23	40.252	100.80	8.39	1025.305	0.20	8.489	53656.461			
2025-12-03	2025-12-O-s7	4.000	1.82	13.646	33.746	25.291	1.82	40.257	100.84	8.39	1025.309	0.25	8.492	53661.461			
2025-12-03	2025-12-O-s7	4.500	1.37	13.664	33.753	25.293	1.37	40.282	100.80	8.38	1025.314	0.23	8.484	53666.538			
2025-12-03	2025-12-O-s7	5.000	2.27	13.669	33.749	25.289	2.27	40.283	100.85	8.37	1025.312	0.21	8.488	53659.543			
2025-12-03	2025-12-O-s7	5.500	1.24	13.669	33.748	25.288	1.24	40.282	100.56	8.39	1025.313	0.23	8.463	53657.494			
2025-12-03	2025-12-O-s7	6.000	1.40	13.670	33.749	25.289	1.40	40.285	100.59	8.40	1025.316	0.22	8.466	53659.382			
2025-12-03	2025-12-O-s7	6.500	1.77	13.667	33.748	25.289	1.77	40.281	100.41	8.38	1025.318	0.33	8.451	53659.489			
2025-12-03	2025-12-O-s7	7.000	1.23	13.667	33.748	25.288	1.23	40.280	100.30	8.39	1025.320	0.21	8.443	53658.612			
2025-12-03	2025-12-O-s7	7.500	2.94	13.667	33.748	25.288	2.94	40.280	100.25	8.38	1025.322	0.28	8.438	53658.930			
2025-12-03	2025-12-O-s7	8.000	1.14	13.668	33.747	25.288	1.14	40.281	100.18	8.38	1025.323	0.21	8.432	53658.163			
2025-12-03	2025-12-O-s7	8.500	1.34	13.669	33.744	25.285	1.34	40.279	100.18	8.38	1025.323	0.25	8.432	53654.115			
2025-12-03	2025-12-O-s7	9.000	1.70	13.664	33.749	25.290	1.70	40.280	100.14	8.38	1025.331	0.22	8.429	53663.287			
2025-12-03	2025-12-O-s7	9.500	1.27	13.662	33.749	25.290	1.27	40.278	100.24	8.38	1025.333	0.27	8.437	53663.679			
2025-12-03	2025-12-O-s7	10.000	1.48	13.664	33.749	25.290	1.48	40.281	99.94	8.37	1025.335	0.27	8.413	53663.811			
2025-12-03	2025-12-O-s7	10.500	1.09	13.668	33.748	25.288	1.09	40.283	99.86	8.38	1025.336	0.23	8.405	53661.301			
2025-12-03	2025-12-O-s7	11.000	1.42	13.668	33.747	25.287	1.42	40.281	99.78	8.39	1025.337	0.21	8.398	53659.439			
2025-12-03	2025-12-O-s7	11.500	1.21	13.668	33.748	25.288	1.21	40.283	99.89	8.38	1025.340	0.21	8.408	53661.102			
2025-12-03	2025-12-O-s7	12.000	1.23	13.668	33.746	25.287	1.23	40.282	99.73	8.39	1025.341	0.21	8.394	53659.283			
2025-12-03	2025-12-O-s7	12.500	1.11	13.668	33.747	25.287	1.11	40.282	99.75	8.38	1025.343	0.23	8.396	53660.288			
2025-12-03	2025-12-O-s7	13.000	2.23	13.667	33.748	25.288	2.23	40.284	99.80	8.37	1025.347	0.25	8.400	53662.711			
2025-12-03	2025-12-O-s7	13.500	1.70	13.672	33.748	25.288	1.70	40.288	99.63	8.35	1025.348	0.25	8.385	53662.117			
2025-12-03	2025-12-O-s7	14.000	1.34	13.673	33.754	25.291	1.34	40.295	99.54	8.37	1025.354	0.25	8.376	53669.130			
2025-12-03	2025-12-O-s7	14.500	1.43	13.674	33.754	25.292	1.43	40.297	99.49	8.37	1025.357	0.25	8.373	53669.947			
2025-12-03	2025-12-O-s7	15.000	1.27	13.675	33.751	25.289	1.27	40.295	99.51	8.38	1025.357	0.21	8.374	53665.786			
2025-12-03	2025-12-O-s7	15.500	1.11	13.675	33.751	25.289	1.11	40.295	99.33	8.39	1025.358	0.23	8.359	53665.422			
2025-12-03	2025-12-O-s7	16.000	1.11	13.675	33.752	25.290	1.11	40.296	99.31	8.38	1025.362	0.18	8.357	53667.374			
2025-12-03	2025-12-O-s7	16.500	1.74	13.676	33.752	25.289	1.74	40.297	99.22	8.38	1025.363	0.25	8.349	53667.089			
2025-12-03	2025-12-O-s7	17.000	1.17	13.676	33.753	25.290	1.17	40.299	99.28	8.39	1025.367	0.25	8.354	53669.395			
2025-12-03	2025-12-O-s7	17.500	0.90	13.674	33.752	25.290	0.90	40.296	99.19	8.38	1025.368	0.21	8.347	53668.459			
2025-12-03	2025-12-O-s7	18.000	1.79	13.675	33.752	25.290	1.79	40.297	99.27	8.39	1025.371	0.22	8.354	53668.886			
2025-12-03	2025-12-O-s7	18.500	1.30	13.677	33.756	25.293	1.30	40.303	99.22	8.37	1025.376	0.26	8.349	53674.283			
2025-12-03	2025-12-O-s7	19.000	1.55	13.681	33.754	25.291	1.55	40.305	99.12	8.35	1025.376	0.29	8.339	53670.880			
2025-12-03	2025-12-O-s7	19.500	1.58	13.679	33.754	25.290	1.58	40.304	99.12	8.38	1025.378	0.34	8.340	53670.877			
2025-12-03	2025-12-O-s7	20.000	1.54	13.679	33.752	25.289	1.54	40.302	99.00	8.39	1025.379	0.27	8.332	53668.175			
2025-12-03	2025-12-O-s7	20.500	1.35	13.680	33.753	25.290	1.35	40.304	98.96	8.36	1025.382	0.25	8.327	53670.572			
2025-12-03	2025-12-O-s7	21.000	1.97	13.679	33.752	25.289	1.97	40.303	99.04	8.38	1025.384	0.29	8.333	53669.706			
2025-12-03	2025-12-O-s7	21.500	1.50	13.680	33.757	25.292	1.50	40.309	98.95	8.38	1025.389	0.23	8.325	53675.863			
2025-12-03	2025-12-O-s7	22.000	1.34	13.693	33.770	25.300	1.34	40.335	98.96	8.38	1025.398	0.31	8.321	53690.337			
2025-12-03	2025-12-O-s7	22.500	1.53	13.699	33.763	25.294	1.53	40.334	98.78	8.39	1025.395	0.28	8.307	53679.902			
2025-12-03	2025-12-O-s7	23.000	1.01	13.705	33.763	25.292	1.01	40.339	98.50	8.38	1025.395	0.28	8.282	53677.338			
2025-12-03	2025-12-O-s7	23.500	1.81	13.706	33.766	25.294	1.81	40.343	98.24	8.36	1025.400	0.28	8.261	53682.212			
2025-12-03	2025-12-O-s7	24.000	1.07	13.710	33.766	25.293	1.07	40.347	98.09	8.39	1025.401	0.26	8.249	53680.628			
2025-12-03	2025-12-O-s7	24.500	0.97	13.717	33.773	25.297	0.97	40.361	97.95	8.38	1025.407	0.23	8.234	53688.867			
2025-12-03	2025-12-O-s7	25.000	1.92	13.717	33.773	25.298	1.92	40.363	97.81	8.38	1025.410	0.29	8.222	53689.629			
2025-12-03	2025-12-O-s7	25.500	1.98	13.718	33.774	25.298	1.98	40.365	97.62	8.35	1025.413	0.25	8.206	53691.288			
2025-12-03	2025-12-O-s7	26.000	1.39	13.718	33.773	25.297	1.39	40.364	97.46	8.38	1025.414	0.27	8.193	53690.202			
2025-12-03	2025-12-O-s7	26.500	0.96	13.720	33.780	25.302	0.96	40.374	97.33	8.38	1025.421	0.28	8.180	53699.146			
2025-12-03	2025-12-O-s7	27.000	1.10	13.728	33.792	25.310	1.10	40.394	97.19	8.38	1025.431	0.32	8.168	53714.475			
2025-12-03	2025-12-O-s7	27.500	1.93	13.737	33.809	25.321	1.93	40.421	96.90	8.39	1025.445	0.38	8.140	53736.088			
2025-12-03	2025-12-O-s7	28.000	1.35	13.744	33.809	25.320	1.35	40.428	96.66	8.38	1025.445	0.33	8.119	53734.092			
2025-12-03	2025-12-O-s7	28.500	0.75	13.747	33.815	25.324	0.75	40.438	96.43	8.38	1025.452	0.25	8.099	53742.518			
2025-12-03	2025-12-O-s7	29.000	0.88	13.749	33.814	25.322	0.88	40.439	96.13	8.39	1025.453	0.28	8.073	53739.844			
2025-12-03	2025-12-O-s7	29.500	0.93	13.750	33.818	25.325	0.93	40.444	96.00	8.38	1025.458	0.32	8.062	53745.694			
2025-12-03	2025-12-O-s7	30.000	0.90	13.754	33.820	25.326	0.90	40.450	95.76	8.38	1025.461	0.31	8.042	53747.753			
2025-12-03	2025-12-O-s7	30.500	0.86	13.755	33.818	25.325	0.86	40.449	95.53	8.37	1025.462	0.31	8.023	53745.377			
2025-12-03	2025-12-O-s7	31.000	0.85	13.756	33.820	25.326	0.85	40.452	95.36	8.38	1025.465	0.27	8.008	53747.906			
2025-12-03	2025-12-O-s7	31.500	0.83	13.756	33.824	25.329	0.83	40.456	95.37	8.38	1025.470	0.25	8.008	53753.466			
2025-12-03	2025-12-O-s7	32.000	0.81	13.756	33.821	25.327	0.81	40.454	95.31	8.38	1025.470	0.27	8.003	53749.913			
2025-12-03	2025-12-O-s7	32.500	0.69	13.758	33.824	25.329	0.69	40.460	95.19	8.39	1025.475	0.34	7.992	53754.236			
2025-12-03	2025-12-O-s7	33.000	0.82	13.760	33.825	25.329	0.82	40.462	95.06	8.38	1025.477	0.25	7.982	53754.281			
2025-12-03	2025-12-O-s7	33.500	1.23	13.762	33.827	25.330	1.23	40.467	95.08	8.38	1025.480	0.32	7.983	53757.278			
2025-12-03	2025-12-O-s7	34.000	0.82	13.765	33.830	25.331	0.82	40.472	95.01	8.37	1025.484	0.34	7.976	53760.366			
2025-12-03	2025-12-O-s7	34.500	0.74	13.767	33.833	25.334	0.74	40.479	94.86	8.37	1025.489	0.36	7.964	53765.496			
2025-12-03	2025-12-O-s7	35.000	0.70	13.764	33.841	25.341	0.70	40.485	94.81	8.39	1025.498	0.65	7.958	53777.965			
2025-12-03	2025-12-O-s7	35.500	0.71	13.764	33.840	25.339	0.71	40.483	94.64	8.37	1025.499	0.96	7.944	53775.980			
2025-12-03	2025-12-O-s7	36.000	0.86	13.763	33.842	25.341	0.86	40.484	94.54	8.37	1025.503	0.94	7.936	53779.831			
2025-12-03	2025-12-O-s7	36.500	1.26	13.763	33.842	25.341	1.26	40.485	94.40	8.36	1025.505	0.75	7.925	53779.677			
2025-12-03	2025-12-O-s7	37.000	0.92	13.763	33.842	25.341	0.92	40.485	94.33	8.38	1025.507	1.13	7.919	53779.626			
2025-12-03	2025-12-O-s7	37.500	1.16	13.763	33.841	25.340	1.16	40.484	94.17	8.39	1025.509	1.26	7.906	53778.960			
2025-12-03	2025-12-O-s7	38.000	7.24	13.763	33.841	25.341	7.24	40.484	94.13	8.38	1025.511	1.37	7.902	53779.489			
2025-12-03	2025-12-O-s7	38.500	0.96	13.764	33.839	25.339	0.96	40.484	94.07	8.37	1025.512	1.52	7.898	53777.413			
2025-12-03	2025-12-O-s7	39.000	0.88	13.764	33.840	25.340	0.88	40.484	93.88	8.37	1025.515	1.14	7.882	53778.484			
2025-12-03	2025-12-O-s7	39.500	1.38	13.764	33.841	25.340	1.38	40.486	93.85	8.38	1025.517	1.79	7.878	53779.778			
2025-12-03	2025-12-O-s8	0.000	0.70	13.560	33.619	25.211	0.70	40.039	101.48	8.47	1025.211	0.18	8.571	53505.676			
2025-12-03	2025-12-O-s8	0.500	0.78	13.564	33.632	25.220	0.78	40.056	100.60	8.40	1025.222	0.20	8.493	53522.508			
2025-12-03	2025-12-O-s8	1.000	0.79	13.565	33.632	25.219	0.79	40.058	100.68	8.39	1025.224	0.20	8.498	53522.281			
2025-12-03	2025-12-O-s8	1.500	1.09	13.561	33.636	25.224	1.09	40.059	100.58	8.39	1025.230	0.28	8.491	53530.150			
2025-12-03	2025-12-O-s8	2.000	0.82	13.566	33.639	25.225	0.82	40.067	100.62	8.38	1025.234	0.18	8.492	53532.596			
2025-12-03	2025-12-O-s8	2.500	0.86	13.568	33.639	25.224	0.86	40.069	100.48	8.39	1025.235	0.21	8.480	53531.693			
2025-12-03	2025-12-O-s8	3.000	0.92	13.575	33.635	25.220	0.92	40.071	100.39	8.39	1025.233	0.21	8.472	53525.024			
2025-12-03	2025-12-O-s8	3.500	0.78	13.575	33.638	25.222	0.78	40.075	100.27	8.39	1025.238	0.17	8.462	53528.920			
2025-12-03	2025-12-O-s8	4.000	0.96	13.574	33.639	25.223	0.96	40.075	100.18	8.39	1025.241	0.21	8.454	53530.879			
2025-12-03	2025-12-O-s8	4.500	1.06	13.576	33.640	25.224	1.06	40.079	100.35	8.39	1025.244	0.20	8.468	53532.691			
2025-12-03	2025-12-O-s8	5.000	0.85	13.577	33.638	25.221	0.85	40.077	99.96	8.39	1025.244	0.21	8.435	53528.945			
