2024-04-O-s0	2024-04-O-s1	2024-04-O-s4	2024-04-O-s8	2024-05-O-s1	2024-05-O-s4	2024-06-O-s1	2024-06-O-s4	2024-06-O-s8	2024-07-O-s1	2024-07-O-s4	2024-07-O-s8	2024-08-O-s1	2024-08-O-s4	2024-09-O-s1	2024-09-O-s4	2024-10-O-s1	2024-11-O-s0	2024-11-O-s1	2024-11-O-s4	2024-11-O-s8	2024-12-O-s1	2025-01-O-s1	2025-02-O-s1	2025-03-O-s1	2025-03-O-s4	2025-03-O-s8	2025-04-O-s4	2025-05-O-s1	2025-05-O-s4	2025-05-O-s8	2025-07-O-s4	2025-10-O-s4	2025-12-O-s4	2025-12-O-s8	2026-01-O-s4	2026-01-O-s8	2026-02-O-s4	2026-02-O-s8	2024-07-I-hm	2024-07-I-mm	2024-07-I-og	2024-09-I-hm	2024-09-I-mm	2024-09-I-og	2024-11-I-hm	2024-11-I-mm	2024-11-I-og	2024-12-I-hm	2024-12-I-mm	2024-12-I-og	2025-01-I-hm	2025-01-I-og	2025-03-I-hm	2025-03-I-mm	2025-04-I-hm	2025-04-I-mm	2025-04-I-og	2025-05-I-hm	2025-05-I-mm	2025-05-I-og	2025-06-I-hm	2025-07-I-hm	2025-10-I-hm	2025-10-I-mm	2025-10-I-og	2025-12-I-hm	2024-06-M-s0	2024-10-M-s4	2024-11-M-s1	2024-11-M-s4	2024-11-M-s8	2025-01-M-s0	2025-02-M-s1	2025-02-M-s8	2025-03-M-s4	2025-04-M-s8	2025-05-M-s4	2025-06-M-s4	2025-07-M-s4	2025-09-M-s0	2025-10-M-s1
Candidatus Spongiihabitans	0.118409433054604	0	0	0	0	0.00411064928336819	0	0	0	0	0	0	0	0	0.00119396133023108	0	0	0	0	0	0	0	0	0	0	0	0	0.00404621867863479	0.0205720955322422	0.0440259513663597	0.0116604818922734	0.0067766521956158	0	0	0	0.00169096514750225	0	0	0	0	0.0081814600070212	0	0.00326781616861776	0	0	0	0	0	0.0146227451501205	0	0	0	0	0.00961137723184389	0.0127870423864003	0.0192810413555917	0.00755824652985845	0	0.018956299651252	0.061551599471093	0.0550600512669615	0.097919554023899	0.00195295820619962	0	0	0.00485603209204406	0	0.00221197104796599	0	0	0	0	0	0	0	0	0.148721397720661	0.074325052975224	0.141760962519351	0	0.00296691831437842	0
Candidatus Tenderia	0.0923803322877884	0	0	0	0.00248056637511288	0	0.00055323358123583	0	0	0	0	0	0	0	0	0	0	0.00901289650607099	0.00463561733807287	0	0	0.00194041992316997	0.00116783995292579	0.00152706076438596	0.00853409339413883	0.00245088082024898	0	0.00218155755523027	0.000762647659525043	0	0	0	0	0.0069215949432483	0	0.00428047950710307	0.000739131359939977	0.00113153695556282	0	0	0.0012166681994643	0	0.00563049346932183	0	0	0.00722596421611813	0.00480175457163623	0.0110409026292399	0.0145263006848537	0.065515327278296	0.0134930631746437	0.0346602541588807	0.0111931033357778	0.0709703126951317	0.00861621964221887	0.0176408399565189	0.0162792648508241	0.00564545727784183	0.0051416692983483	0	0	0.0161846469560672	0.00452017275490847	0.0579420217787912	0.0194160557397921	0.0109224430296759	0.0165663350605997	0	0	0.0119253312397225	0.00717738080526553	0.00249091003838172	0	0.00400894487374443	0	0	0	0	0.00254050329121103	0.000319614687541265	0.00136408228016736	0.00424287782892113
Candidatus Thiodiazotropha	0.022332440835639	0	0	0	0	0	0.00217449231258957	0	0	0	0	0	0	0	0	0	0	0.00834537140853323	0	0	0.00377270730950956	0	0	0	0	0	0	0.00593166301760381	0	0	0	0	0.00112851324507365	0.00210849631112752	0.000347991489223135	0.00982717841312508	0	0	0	0	0	0	0.010505037626307	0	0.0110702524085638	0.00562258657194575	0.0143857931456252	0.007466198873237	0.0327948147390525	0.0832775056284465	0.0366624254154282	0.0638706594588068	0.058019880870027	0.0721232391250237	0.00630813595988869	0.0172368087144252	0.0107444128869461	0.00391877361413843	0.0344057747127049	0	0	0.0623067261986208	0.0049702025172533	0.0264389255173028	0.0394762117755951	0.0404739074202613	0.0688017699739871	0.00491338379062561	0	0.00389396013539396	0.0245560448155396	0.0021394062956055	0.0168295778853288	0	0	0	0	0	0	0	0.00773130194967282	0.00280137192967115
Candidatus Thioglobus	0.00286855901996188	0.000111135122707024	0.000141337481402087	0	0.00100413852150345	0.00212782791198254	0.00747165930931299	0.00665977076552552	0.00255889256742208	0.000485980880476171	0.00436248916086323	0.000261337233791836	0	0	0.00320869610846774	0.00640324526802537	0.0039434010978764	0.0353377844055732	0.000236519283265586	0.00405977482462817	0.000547402345483403	0.00123560156927271	0.0151145179669023	0.00791352132984653	0.0226063324258379	0.0684759635046561	0.0495101793994091	0.014981392837815	0.000412940160091614	0.00034506336918392	0.000253164401773343	1.89170193437409e-05	0.000508416913516643	0.00398505890403178	0.0017449690625431	0.0023574927204473	0.0018036026979633	0.000189410412213606	0.000262647658008092	0	0.00125023875091607	0.000551635328941621	0.0023129256590097	0.00435158223529434	0.00723750336414956	0.00976577859146425	0.0102070581302113	0.00258533169359508	0.0186385853081862	0.0584125233100646	0.00869173971845238	0.0361689803352699	0.0627673200123669	0.0551032038300666	0.0227991159107307	0.0381509343112438	0.0685136721377456	0.0276289647676513	0.0597276847881289	0.00616534486684226	0	0.0571024977946487	0.00262542029084176	0.00926181568757036	0.0121931383415328	0.0159400231088872	0.0356844629060672	0.000809186399316616	0	0.00174223763345805	0.0107844895654967	0.00767523478065637	0.0174373939499269	0.0116927968816846	0.00222836075408963	0.000965507980226974	0.00237610800521229	0.000413995442842832	0.004447508296242	0.00161545718993605	0.000415639661636003	0.00047748720608866
Candidatus Tisiphia	0	0	0	0	0	0.00450845102051608	0.002323521389792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147561881908512	0.00816678694782595	0	0.00482494865793372	0.0779255718318726	0	0	0	0.00192211950814234	0	0	0	0.00124852009585195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203517902761682	0.190148881299323	0	0	0.0076102133781624	0	0.0086685259392878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00445725705767653	0.00151675184449403	0	0	0	0	0
Candidatus Vondammii	0.00397967504026056	0.0414663386544187	0	0.0283013446874511	0	0	0	0	0	0	0	0	0	0	0	0.0186104088369709	0.0446579242787269	0.133245191700602	0.00246813842437292	0.00520791044795235	0.00385291797133079	0.0121759798670449	0.0266201032076663	0.0164016798445713	0	0	0	0	0	0	0	0	0	0.00221725359451207	0.00353761964962446	0.00254187008724598	0	0	0	0	0	0	0.0102810217759403	0.018678760965143	0.0276330567327102	0	0	0.0449855703765884	0.0503085847704072	0.0849311152293962	0.0384649887182373	0.0118072984389831	0.0446259072525449	0.00392326619392981	0.00343348466579797	0	0	0	0	0	0	0	0	0.00182672807714203	0.0452595022332604	0.0271336815008155	0.0434536130772744	0.0135821216921657	0	0.0878794321355226	0.0706950356696669	0.100802056620568	0.0292918992879915	0	0	0	0	0	0	0.00202632692333361	0.00407676720150365	0.00296458732941078
Canuella	0	0	0	0	0.312347187660602	0.0290187844716891	0.0126325754940966	0	0	0	0	0	0	0	0.170071855378151	0	0.0836033946984947	0	0.318457598571011	0.00686075641940517	0	0.0729383093384097	0	0.164400425687163	0	0	0	0	0.0284180555805333	0	0	0	0.174256425120927	0.00148319385109977	0	0	0	0	0	0	0	0.0758847883216147	0.0179991194796005	0	0	0	0	0.0767204252138847	0	0	0	0	0	0.0207237872442245	0	0	0	0	0	0.030437893077384	0.0310755168686885	0	0	0.0578272019046353	0.133925369425269	0	0.0096257820699693	0	0	0.075392666732945	0	0.092112805786395	0	0	0	0	0	0	0.186773824270329	0	0.560925152481721	0.00978796501562427
Capitella	0	0	0	0	2.06287763635332	0.274988628674726	0.388033937816116	0	0	0	0	0	0	0	0	0	0	0	0.118543135911104	0	8.17857127527419	0	0	0	0	0	0	0.00131946215672908	0	0.0574678209082466	0	0	0	0	0.410685783870674	0.579934426167027	0	0	0	0	0	0	0	0	0	0.0325981874724489	0	0	0	0	0	0	0.23038294208361	0	0	0	0.482962022110983	0	0.0462543172128225	0.0393228375685879	0	0.863833903040122	0.589119647562232	0.0388408370237185	0.0544236943483382	0	0	0	0	0	0	0	0	0	0	0	0	0.299355066769773	0	0	0	0
Celeribacter	0.000738428020814387	0.00802303509698365	0.00676091534594357	0.019310389098919	0.0142856109593401	0.0107518444767022	0.0219339559222037	0.0257231832376866	0.0158499965831099	0.00302748804935859	0.00922320136741257	0.00252142435069083	0.00179049849920336	0.000690865585706452	0.00418970278880671	0	0.00098750574456653	0.00748734175494661	0.0326935780198685	0.000640174757039509	0.0015705387894791	0.0159450868614155	0.0349381758267995	0.113176943200591	0.032764908886465	0.0125837400762943	0.0104829587882365	0.0169931637468041	0.0173984020484436	0.016401234530196	0.0229207981060239	0.00577087971554125	0.00197077132309494	0.00212321831973573	0.000277258367637743	0.00723126290981786	0.00432562425573713	0.00844989414828264	0.00315276743009505	0.00296193882689041	0.00288683596326855	0.000525180666194578	0.00145773522224143	0.00247433545321896	0.00137953302699452	0.00333437799933837	0	0	0.00197359696868077	0.000335685084599526	0.00337787163000178	0.0174164639326294	0.0056641809440656	0.0535153970735017	0.0468395052556572	0.0249789798392516	0.0187710651054573	0.0102533112982847	0.0167464472696821	0.00166407212305179	0.00369369836156118	0.0324111627486358	0.0158434238530006	5.46572272894714e-06	0.000294617122553772	0.000595920768616858	0.00209582810269422	0.0290037414042807	0	9.47815897583062e-06	0.000154353917379349	0.000236424246815691	0.0120821096662008	0.0185621628374344	0.0224821719415073	0.0135318399455751	0.0158973195875775	0.00668679791763416	0.0328858079138599	0.00877367682080575	0.0124674521687938	0.00107109549308694
Cellulophaga	0.0316815791110748	0.00505528991988991	0.0121945925230834	0.00814474045348766	0.0740409369691311	0.0413969691494127	0.00929473362374409	0.00963654860321913	0.0147493276159212	0.00483798015173168	0.00963045201283053	0.0109422755239067	0	0	0.00778562709506249	0.0115856049309636	0.000188597935855044	0.00997003194148019	0.013141591427277	0.00376972066665805	0.00224105696313351	0.0139182137379359	0.10082423759125	0.33948656259514	0.0980632668492139	0.0317930914723333	0.0106332230822103	0.0171026519625356	0.0121138476059848	0.00999905046209608	0.00747371238817479	0.0551777045287125	0.00241996987321737	0.00265473152430778	0.00211361085753414	0.0294079417178988	0.0155955365604347	0.00449283830773373	0.00847081491005963	0.00940402233162696	0.0290443115557417	0.0201339587225572	0.00401954672671032	0.00574039831403597	0.00530942352548073	0.0421320960580615	0.029356908299498	0.0647060049204559	0.0079265721794666	0.00338676329569767	0.037547812638033	0.0219711172128086	0.0148180083825297	0.0420382263697043	0.0526076620770851	0.0167827282957187	0.00910801858919204	0.00570935974699907	0.0821515989784698	0.0310871975882844	0.00737886046361045	0.0309198673133452	0.0301571054964246	0.0181411398565387	0.00606198711126237	0.00725796141804784	0.00537681016571423	0.102348863730376	0	0.00472570907638241	0.00143444642114026	0.000182637703538561	0.00291692732249316	0.00274060465791349	0.0046225115696204	0.00381336261555032	0.00645252498299478	0.0840798939512813	0.023609439570306	0.00416874796251826	0.0311096835610895	0.000664471018822719
Centropages	6.19028894325181e-05	0.0920647982778906	0.018126581076146	0.00264760577187659	0.00466315678714498	0.15376207783874	0.00290769977129058	0.053071270259868	0.803219701421116	0.0304636516819931	0.0406643427055758	0.809811815149429	0	0.020528478543704	0.0907275569256371	0.00579787733442366	0.00594510660076109	0.0047015125534146	0.00686067181334838	0.00271234827817445	0.00936496802872502	0.119483153933166	0.906901652504047	0.0278393681451444	0.0573223786484798	0.0120286830940055	0.0592404137676146	0.0468112430854252	0.109975719528773	0.506930123148872	0.677266629464505	0.014106208433621	0.0387016679661441	0.0140470479863126	0.00443343938628235	0.248805226526723	0.00695261567589675	0.204550354641053	0.0691754449407954	0.00159298037272503	0.00437305028368362	0.00386805828709057	0.0185487075969959	0.0146562932655726	0.118283063441592	0.074974260346405	0.00301973931398673	0.00304661909473839	0.0494238998673571	0.0364203536377794	0.260696592286943	0.418890737575603	0.316658360653753	0.0557201146954368	0.00191162386792981	0.217587381646479	0.462604968661249	1.17820120923708	0.00118933432062444	0.327068406529855	0.145070741582048	0.00226819086244549	0.00012853545386586	0.00996869507661669	0.0148734899451754	0.00923215488003436	0.0696258482447046	2.15071015596205e-05	0.000275688656944805	0.120678559413448	0.162114877500719	0.0636264869604016	0.0201817104960322	1.72364882688839	5.47398524583466	2.94300570484191	4.64846754000208	0.514905546244309	1.58277543445348	0.00159850895229312	0.0205106867333376	0.147088972686909
Cephalothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880511838591492	0	0	0	0	0	0	0	0	0	0	0	0.861986307961164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17367559277272	0.0493443621708619	0	0	0	0	0	0	0	0.00265011447808896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cerataulina	0	0.0196470506054606	0.0700822452126634	0.140781680962516	0.0248895694698959	0.0438461319239796	0.0349921731416624	0.019350231905751	0.00295843814728024	0.00425042472143119	0.387338545036654	0.220639799155593	0	0	0.00459756841027044	0	0.0769025646867204	0.0106778364777251	0.00370199134720145	0.0245422270731335	0.162226882009563	0	0.0467211436601968	0.00479541529926026	0.992251546505412	1.60937331433392	1.05061945313219	0.0666520307454218	0.012946035953657	0.0011770551958186	0.00339252250582337	0.0674334022429658	0.00794728303157858	0.418813963391884	0.199073459910024	0.0607038674685351	0.0457484159424686	0.000915910039510093	0.000849363589105839	0.00490514457987455	0.000186768054342359	0	0.00195336553221696	0	0.00113984695752723	0.242832620691639	0.188946950197692	0.649885960188486	0.0104025866478152	0.00663158101610803	0.0119878814866579	0.0401140608418388	0.0298748659924664	7.91904959312349	2.46804552258279	0.214971236932428	0.104345430510338	0.0268117515809655	0.0135494837987436	0.00807751539564233	0	0.00123726032399492	0.0162430367675782	0.0151205412546346	0.00329075090529189	0.0118534073302849	0.00012243224843758	0.00676654964054682	0	0.00630700575033601	0.00614200915122207	0.0248282023144822	0.00648670998115399	0	0.00069645390976564	0.00210003086806267	0.179526373366443	0.175009713184358	0.217698959582862	0.689810972218163	0.000708317379594211	0.041697500316083
Chaetoceros	0.00318132558199473	0.00436711687353422	0.0106391328294265	0.0406020647739557	0.284770987164383	0.588802240686841	0.0109748786242082	0.00683679849962676	0.00265931071728867	0.0153163772052214	0.024817625608256	0.00777541643971778	0.00277347510464541	0.00617192981364288	0.0425076060590508	0.01497919788262	0.0596144734319079	0.010537183616686	0.00944579687317524	0.00300666192707939	0.0263563485097924	0.00474691907458843	0.0181198209028083	0.0349420291163094	0.129775422785505	0.0947817284909118	0.0564407183480369	0.0313924937289924	0.0446572816172979	0.0166115986196625	0.0338747549639654	0.0170935361386893	0.0344248715082562	0.0416049625972903	0.0164583523243336	0.0458492303344736	0.0353835618621118	0.00717125088532445	0.00979079515301292	0.182898765009725	0.0417422377128382	0.282519168086659	0.065670863572879	0.034208007579941	0.0303631163485209	0.0298302112957823	0.0328103930765005	0.045737519680342	0.0305968480837497	0.00773367503956528	0.035491452477014	0.0285115575552828	0.0301424933476652	0.0624285510313816	0.0916659236604733	0.00449727635831766	0.00245666214951241	0.00154246763293646	0.0941852784850861	0.0344770900908828	0.00200185224772843	0.0125266874764677	0.211010603701077	0.0917170278544231	0.0703122089839684	0.0703700198658953	0.0111167220221972	0.00144599889706005	0.00491364164460839	0.00509145638177184	0.00433147807973769	0.00832020495833839	0.00394177036552987	0.0138832307067911	0.012798662416793	0.0331627389636111	0.0224301830138255	0.0152801325455914	0.0307388187862458	0.0210104431488737	0.021348332126127	0.0784766532177029
Chamelea	0.000512204052260733	0	0	0	0.018105016318614	0.00940580525160867	0	0	0	0	0	0	0	0	0	0	0	0.010640399679885	0.0243531608172815	0	0.0204319706840929	0.0400861518811797	0.0252444265214807	0.00300606716905348	0	0	0.0210032250383047	0.00469367433026703	0.00306334755699613	0.00239267641267278	0.00730277936996517	0.00095014423903621	0	0.0677738352501573	0.0517632567977597	0.0204080260894745	0.0187154746489009	0	0.0010837857658824	0	0	0	0	0	0.00258837677580758	0.010716859114317	0	0.00960734282109857	0.00855909942453717	0.0034939491103839	0.0605544406967307	0.0084632986582693	0.00919720535507137	0	0	0	0.00244012980986062	0	0	0	0	0	0.0172124679517205	0.00455874336551187	0.00375540296958843	0.00438237626338357	0.08892882661156	0	0	0.00310683102206225	0.00584122025042497	0	0.019568975114078	0.186108680326563	0.0337259206566913	0.00402111792472253	0.0845943159543357	0.0043870660115904	0.0160385596484443	0.100009595379068	0.000306075815983222	0
Changchengzhania	0.063174553591861	0	0	0	0	0	0	0	0.0202896751422591	0	0	0	0	0	0	0	0	0	0	0	0	0.00110251915588429	0	0.00291700283288065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000650119281701807	0	0	0.0312448598070472	0.00960023768167687	0.0796787922716222	0.0099274176815824	0	0	0	0	0.00950545659337693	0	0.0155191497477412	0	0	0	0.000666672414744467	0	0	0	0	0	0	0	0	0.00402072683117647	0	0	0	0.0170132601819207	0
Charybdisvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101646871060314	0	0.000554447608032905	0.0112754644513828	0.0448293080199645	0	0.00431488486008595	0.0283628485904842	0	0	0	0.000537591075989362	0.0013577862792284	0.000299957084251105	0.000337523229210295	0.000176995141442935	0	0	0.000125053008484151	0.00622963440414602	0.000887609568223399	0.000354674548186395	0.000413434038519552	0	0	6.81252031213932e-05	0	0	0	0.0724415462015195	0.201303933248916	0.202792553990893	0.00103789169044118	0.000545668865740622	0.0158126881350002	0.00363114475120148	0.045498836092372	0.0054807928593074	0	0.00602517187598033	0.00041794804165148	0.000156061599378763	0	0.000603123051087918	0	0.00216694516517001	0	0	0.000694812887452395	0.000224063412113165	0.0660341306310005	0.0837257153954426	0.0947097319065856	0.00198106802371445	0.000236433532761797	0	0	0.0146265399296017	0.00338145395739263	0.00350679034565923	0.000765304692264812	0.000333210416253603	0	0.000236756405324668	0	0.00111606289481202	0	0.0751831729684558	0.142113344599802
Cheungvirus	0.0428824627013181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0703088546613601	0	0.0362343110104757	0.0305960412537652	0	0	0	0	0	0.00463244425122783	0.0014457392334967	0	0	0	0	0.00176610444379782	0.0163933914105019	0.0167599673099879	0.0151795727439934	0.00208566524135682	0	0	0	0	0	0	0.000920034831870727	0	0	0	0.0262134785049607	0.0339184540309655	0.0829587360832757	0.0168984798245051	0.0102654486303962	0.0260800166262937	0.00173419465298778	0	0.0257645672692629	0	0.00417204216373117	0	0	0	0	0	0.0410692261038316	0.0376893185646926	0.0486898793427905	0.0374836042786136	0	0	0.0265220126607139	0.169065559695985	0.137679302220616	0.233624580928891	0	0.0241543230840744	0	0	0	0	0	0.0112233004883584	0.0110177496740585
